score,title,company,location,countries,posted,url,source,department,contract_type,matched,first_seen,flags
55,Specialist Engineer - Construction - Mechanical - Fabrication Yard – Offshore PMC project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-06-26,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist---Engineer---Construction----Mechanical---Fabrication-Yard---Offshore-PMC-project_R2125549/apply,kbr,Construction Services,Full time,"United Arab Emirates, offshore, mechanical, engineer, project",2026-08-21 13:16:17,
54,Maintenance Engineer,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/maintenance-engineer/,truenorth,,,"Uganda, pipeline, maintenance, engineer, project",2026-08-21 07:53:19,
54,"Electrical Engineering Specialist, Doha",Airswift,"Doha, Qatar",Qatar,,https://www.airswift.com/jobs/electrical-engineering-specialist-1274896,airswift,,,"Qatar, offshore, safety, electrical",2026-08-21 05:56:16,
54,FPSO Package Project Control Lead PCL,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/fV49rM0OC,aldelia,,permanent,"Namibia, fpso, cost control, project",2026-08-21 05:20:38,
54,Sales Professional – Production Print & Wide Format Solutions,Aldelia,"Kampala, Uganda, Kampala, Uganda",Uganda,,https://app.beehire.com/invite/oBKDOqi5r,aldelia,,permanent,"Uganda, pipeline, operations, production, procurement",2026-08-21 05:20:38,
54,Project Controls Engineer,Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/6KTHtaFBq,aldelia,,fixedTerm,"Mozambique, engineer, procurement, project, rotational",2026-08-21 05:20:38,
54,Production Operator,Aldelia,United Arab Emirates,United Arab Emirates,,https://app.beehire.com/invite/DOjRqnC-b,aldelia,,permanent,"United Arab Emirates, wells, maintenance, operations, production",2026-08-21 05:20:38,
54,Risk Coordinator,KBR,"Basra, Iraq",Iraq,2026-08-21,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Basra-Al-Barah-Iraq/Risk-Coordinator_R2128696/apply,kbr,"Engineering, Technology, & Science",Full time,"Iraq, project",2026-08-21 09:42:17,
54,"Engineer, Contracts & Costing",Kintec Global,Middle East,Qatar,2026-08-18,https://www.kintecglobal.com/job/engineer-contracts--costing/,kintec,,,"Qatar, engineer, contracts",2026-08-21 08:57:56,
54,EX Inspector,SBM Offshore,"Luanda, AO, 50307",Angola,2026-08-17,https://careers.sbmoffshore.com/job/Luanda-EX-Inspector-50307/1369665057/,sbmoffshore,EX Offshore,,"Angola, inspector",2026-08-20 08:48:33,
54,PMC Lead Structural Engineer,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-17,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30471,wood,,,"United Arab Emirates, structural, engineer",2026-08-21 07:51:25,
54,Subsea Marine Survey Specialist,QatarEnergy LNG,"Doha, QA",Qatar,2026-08-17,https://careers.qatarenergylng.qa/job/Doha-Subsea-Marine-Survey-Specialist/1427023533/,qatarenergylng,,,"Qatar, subsea",2026-08-21 07:51:29,
54,Subsea Marine Survey Specialist,Kintec Global,Middle East,Qatar,2026-08-17,https://www.kintecglobal.com/job/subsea-marine-survey-specialist/,kintec,,,"Qatar, subsea",2026-08-21 08:57:56,
54,Senior Operations & Maintenance Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-14,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Senior-Operations---Maintenance-Manager---Saudi-National_R2128317/apply,kbr,Logistics & Government Services,Full time,"Saudi Arabia, maintenance, operations, manager",2026-08-21 09:42:17,
54,"Technician, I-C (I-C Section, Areas - Asab)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32145EXTERNALENUS/technician-i-c-i-c-section-areas-asab,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, instrument, maintenance, technician",2026-08-21 09:38:29,
54,Senior I&C Engineer,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Senior-I-C-Engineer_R2125490/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, pipeline, engineer, project",2026-08-21 09:42:17,
54,Commissioning Manager,NES Fircroft,Iraq Basrah,Iraq,2026-08-12,https://www.nesfircroft.com/job/commissioning-manager-31050/,nesfircroft,Oil & Gas,Contract,"Iraq, commissioning, manager",2026-08-22 05:07:12,
54,"Technician, I-C (I-C Maintenance Section - P5 - Habshan)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-11,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32278EXTERNALENUS/technician-i-c-i-c-maintenance-section-p5-habshan,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, instrument, maintenance, technician",2026-08-21 09:38:29,
54,"Senior Engineer, Maintenance (Civil)",KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Senior-Engineer--Maintenance--Civil-_R2128123-1/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, civil, maintenance, engineer",2026-08-21 09:42:17,
54,QA QC Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/QA-QC-Manager---Saudi-National_R2128100/apply,kbr,Support Services,Full time,"Saudi Arabia, quality control, manager, project",2026-08-21 09:42:17,
54,Sr. HSE Engineer,Kintec Global,Middle East,Qatar,2026-08-10,https://www.kintecglobal.com/job/sr-hse-engineer-5255/,kintec,,,"Qatar, hse, engineer, project",2026-08-21 08:57:56,
54,AFCAP V: Jordan SWA Transient Aircraft Services Technician (Secret Clearance),KBR,Jordan,Jordan,2026-08-10,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Jordan/AFCAP-V--Jordan-SWA-Transient-Aircraft-Services-Technician--Secret-Clearance-_R2126530/apply,kbr,Logistics & Government Services,Full time,"Jordan, safety, operations, technician",2026-08-21 13:16:17,
54,"Services Officer – Nairobi, Kenya",WTS Energy,Kenya,Kenya,2026-08-06,https://www.wtsenergy.com/job/services-officer-nairobi-kenya/,wtsenergy,,PART_TIME,"Kenya, operations, cost control, contracts",2026-08-21 07:56:15,
54,AFCAP V: Kuwait SWA Transient Aircraft Services Technician (Secret Clearance),KBR,"Al Jahra, Kuwait",Kuwait,2026-08-03,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Jahra-Kuwait/AFCAP-V--Kuwait-SWA-Transient-Aircraft-Services-Technician--Secret-Clearance-_R2127503/apply,kbr,Logistics & Government Services,Full time,"Kuwait, safety, operations, technician",2026-08-21 09:42:17,
54,Construction Manager / Superintendent - Rotating Equipment,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-28,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31200,wood,,,"United Arab Emirates, rotating equipment, superintendent, manager",2026-08-21 07:51:25,
54,Senior Planning Engineer (CRPO Offshore),WTS Energy,Saudi Arabia,Saudi Arabia,2026-07-24,https://www.wtsenergy.com/job/senior-planning-engineer-crpo-offshore/,wtsenergy,,FULL_TIME,"Saudi Arabia, offshore, engineer, procurement, project",2026-08-21 07:56:15,
54,Instrument & Controls Lead Engineer,KBR,"Basra, Iraq",Iraq,2026-07-22,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Basra-Al-Barah-Iraq/Instrument---Controls-Lead-Engineer_R2126955/apply,kbr,"Engineering, Technology, & Science",Full time,"Iraq, instrumentation, instrument, operations, engineer",2026-08-21 09:42:17,
54,Rotating Technician II,KBR,"Rabigh, Makkah, Saudi Arabia",Saudi Arabia,2026-07-21,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Saudi-Arabia-Rabigh/Rotating-Technician-II_R2125710-1/apply,kbr,Logistics & Government Services,Full time,"Saudi Arabia, safety, maintenance, operations, technician",2026-08-21 09:42:17,
54,Training Officer,Saipem,Ivory Coast,Ivory Coast,2026-07-20,https://app.ncoreplat.com/jobposition/805934/training-officer-ci/sei-spa-ivory-coast-branch,saipem,Energy Carriers,,"Ivory Coast, offshore, hse, contracts",2026-08-21 12:46:29,
54,Lead Procurement – Engineer (Offshore Water Injection Project),KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-15,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lead-Procurement---Engineer--Offshore-Water-Injection-Project-_R2126306/apply,kbr,Operations Support Group,Full time,"United Arab Emirates, offshore, engineer, procurement, project",2026-08-21 09:42:17,
54,Quality Manager - UZ Islands - Eng. & Procurement – Offshore Water Injection Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-15,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Quality-Manager---UZ-Islands---Eng---Procurement----Offshore-Water-Injection-Project_R2126572/apply,kbr,Support Services,Full time,"United Arab Emirates, offshore, manager, procurement, project",2026-08-21 09:42:17,
54,Specialist Procurement Quality– Engineer (Offshore Island Project),KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-08,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist-Procurement-Quality--Engineer--Offshore-Island-Project-_R2126218/apply,kbr,Operations Support Group,Full time,"United Arab Emirates, offshore, engineer, procurement, project",2026-08-21 09:42:17,
54,Lead Contracts Engineer – Offshore Island Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-08,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lead-Contracts-Engineer---Offshore-Island-Project_R2126205/apply,kbr,Support Services,Full time,"United Arab Emirates, offshore, engineer, contracts, project",2026-08-21 13:16:17,
54,Sr Procurement/ Expeditor Engineer - Office Role Only,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-06-26,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Sr-Procurement--Expeditor-Engineer---Office-Role-Only_R2125547/apply,kbr,Operations Support Group,Full time,"United Arab Emirates, offshore, engineer, procurement, project",2026-08-21 09:42:17,
54,Offshore Structural Designer,Airswift,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-06-25,https://www.airswift.com/jobs/offshore-structural-designer-1276164,airswift,,Contract,"United Arab Emirates, offshore, structural, engineer, project",2026-08-21 05:56:16,
54,Director (Building & Infrastructure),WTS Energy,Saudi Arabia,Saudi Arabia,2026-06-25,https://www.wtsenergy.com/job/director-building-infrastructure/,wtsenergy,,FULL_TIME,"Saudi Arabia, commissioning, pipeline, project",2026-08-21 07:56:15,
54,Specialist Lifting Operation Engineer - ( Offshore Topside Project),KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-06-04,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist-Lifting-Operation-Engineer-----Offshore-Topside-Project-_R2124654/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, operations, engineer, project",2026-08-21 09:42:17,
53,Sales Manager,Aldelia,"Douala, Cameroun, Douala, Cameroun",Cameroon,,https://app.beehire.com/invite/34q4HW8NU,aldelia,,permanent,"Cameroon, pipeline, operations, manager, project",2026-08-21 05:20:38,
53,Senior Operation Geologist,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/QRt8q8Kaz,aldelia,,fixedTerm,"Namibia, offshore, wells, operations",2026-08-21 05:20:38,
53,LPG Trader,TotalEnergies,"DUBAI, United Arab Emirates",United Arab Emirates,,https://jobs.totalenergies.com/en_US/careers/JobDetail/LPG-Trader/83391,totalenergies,,,"United Arab Emirates, hse, integrity, operations",2026-08-20 08:44:59,
53,Construction Superintendent,Kintec Global,Middle East,Qatar,2026-08-18,https://www.kintecglobal.com/job/construction-superintendent-5373/,kintec,,,"Qatar, superintendent",2026-08-21 08:57:56,
53,Engineering Manager,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-18,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Engineering-Manager_R2128496/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, manager, project",2026-08-21 09:42:17,
53,Senior Training & Induction Manager- Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-18,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Senior-Training---Induction-Manager--Saudi-National_R2128512-1/apply,kbr,Logistics & Government Services,Full time,"Saudi Arabia, manager, project",2026-08-21 09:42:17,
53,"Superintendent, Technical (Dry & Cont.)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-14,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32506EXTERNALENUS/superintendent-technical-dry-cont,adnoc,Other,External,"United Arab Emirates, superintendent",2026-08-21 09:38:29,
53,Maintenance Superintendent,SBM Offshore,"Luanda, AO, 50307 +1 more…",Angola,2026-08-13,https://careers.sbmoffshore.com/job/Luanda-Maintenance-Superintendent-50307/1369398457/,sbmoffshore,Maintenance,,"Angola, maintenance, superintendent",2026-08-20 08:48:33,
53,PSAB BOSS: Structures Technician (Secret Clearance),KBR,"Al-Kharj, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-13,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Kharj-Saudi-Arabia/PSAB-BOSS--Structures-Technician--Secret-Clearance-_R2128288/apply,kbr,Construction Services,Full time,"Saudi Arabia, structural, operations, technician",2026-08-21 09:42:17,
53,"Coordinator, Drilling (Slickline, Onshore)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-11,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32639EXTERNALENUS/coordinator-drilling-slickline-onshore,adnoc,Other,External,"United Arab Emirates, drilling, operations",2026-08-21 09:38:29,
53,Project Controls Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Project-Controls-Manager---Saudi-National_R2128108/apply,kbr,Operations Support Group,Full time,"Saudi Arabia, manager, cost control, project",2026-08-21 09:42:17,
53,"Senior Engineer, Reservoir Simulation",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-10,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32553EXTERNALENUS/senior-engineer-reservoir-simulation,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, operations, production, engineer",2026-08-21 09:38:29,
53,"Engineer, Production (PMAS)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-10,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32602EXTERNALENUS/engineer-production-pmas,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, operations, production, engineer",2026-08-21 09:38:29,
53,"Engineer, Marine Operations",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-10,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32584EXTERNALENUS/engineer-marine-operations,adnoc,Other,External,"United Arab Emirates, operations, production, engineer",2026-08-21 09:38:29,
53,HSE Supervisor,NES Fircroft,United Arab Emirates Abu Dhabi,United Arab Emirates,2026-08-10,https://www.nesfircroft.com/job/hse-supervisor-30988/,nesfircroft,"Power Generation, T&D",Contract,"United Arab Emirates, hse, supervisor",2026-08-22 05:07:12,
53,HSE Officer,Kintec Global,Middle East,Qatar,2026-08-10,https://www.kintecglobal.com/job/hse-officer-5256/,kintec,,,"Qatar, hse, safety",2026-08-22 05:12:15,
53,"Manager, Gas Operations",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-07,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32440EXTERNALENUS/manager-gas-operations,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, operations, production, manager",2026-08-21 09:38:29,
53,Sr. Materials and Corrosion Engineer,KBR,"Al Khobar, Saudi Arabia",Saudi Arabia,2026-07-20,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Khobar-Saudi-Arabia/Sr-Materials-and-Corrosion-Engineer_R2126558/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, pipeline, corrosion, engineer",2026-08-21 09:42:17,
53,HSE Advisor (Papua LNG),Wood,"Port Moresby, Papua New Guinea",Guinea,2026-07-17,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30859,wood,,,"Guinea, lng, hse",2026-08-21 07:51:25,
53,Lead Process Safety Engineer (Offshore),KBR,"Al Khobar, Saudi Arabia",Saudi Arabia,2026-06-14,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Khobar-Saudi-Arabia/Lead-Process-Safety-Engineer--Offshore-_R2125074/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, offshore, safety, engineer",2026-08-21 09:42:17,
52,ELECTRICAL AND INSTRUMENTATION ENGINEER,Q-Sourcing Servtec,"Kisii, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000004993671/ELECTRICAL-AND-INSTRUMENTATION-ENGINEER,qsourcing,,Full time,"Kenya, electrical, instrumentation, engineer",2026-08-21 09:38:28,
52,Drilling & Wells Transport Coordinator,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/drilling-wells-transport-coordinator/,truenorth,,,"Uganda, drilling, wells, project",2026-08-21 07:53:19,
52,Procurement Coordinator,Aldelia,"Ouarzazate 45000, Maroc, Ouarzazate, Maroc",Morocco,,https://app.beehire.com/invite/oeDJO1648,aldelia,,permanent,"Morocco, operations, manager, contracts, procurement",2026-08-21 05:20:38,
52,Steel Fabricator,Aldelia,Rwanda,Rwanda,,https://app.beehire.com/invite/ucA9JQ8zp,aldelia,,fixedTerm,"Rwanda, welding, safety, technician",2026-08-21 05:20:38,
52,Operations & Administrative Officer_ Uganda (Internal Recruitment),Aldelia,"Kampala, Uganda, Kampala, Uganda",Uganda,,https://app.beehire.com/invite/R7OK0E1D8b,aldelia,,permanent,"Uganda, operations, manager, contracts, document control",2026-08-21 05:20:38,
52,Office Manager (Accounting),Aldelia,Uganda,Uganda,,https://app.beehire.com/invite/UnR6TdZfw,aldelia,,permanent,"Uganda, maintenance, manager, contracts, project",2026-08-21 05:20:38,
52,"Senior Analyst, Financial (Corp. & Structured Finance)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-21,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32637EXTERNALENUS/senior-analyst-financial-corp-structured-finance,adnoc,Other,External,United Arab Emirates,2026-08-21 09:38:29,
52,"Senior Accountant, Assets",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-21,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32773EXTERNALENUS/senior-accountant-assets,adnoc,Finance & Investment,External,United Arab Emirates,2026-08-21 09:38:29,
52,"Specialist, Market Intelligence & Economics (IGPO)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-21,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32748EXTERNALENUS/specialist-market-intelligence-economics-igpo,adnoc,Other,External,United Arab Emirates,2026-08-21 09:38:29,
